,n01-OSNs,n02-PGC-1,n03-GC-1,n04-Immature,n05-PGC-2,n06-Transition,n07-GC-2,n08-PGC-3,n09-GC-3,n10-GC-4,n11-GC-5,n12-GC-6,n13-AstrocyteLike,n14-GC-7,n15-M/TC-1,n16-M/TC-2,n17-M/TC-3,n18-EPL-IN
13550_10750,0.19830232486128807,0.005594995967112481,0.011543117696419358,0.4158515453338623,0.009746334422379732,0.4192033916711807,1.84746053814888,0.024611031450331212,1.6385505378246308,0.3785318449139595,2.86436767578125,0.4062192738056183,0.09581638649106027,1.7645932137966156,1.052450692653656,0.01072786869481206,0.004719307087361813,0.6629118770360947
13550_10850,0.28685274720191956,0.00971442461013794,0.019845863897353412,0.30351984947919847,0.005479001952335238,0.46702190190553666,2.8357668042182924,0.20148195922374726,2.8695075154304504,0.1786150000989437,4.733474397659302,1.0291275799274444,0.15653813779354095,2.7646729588508605,1.207897275686264,0.034157707914710046,0.01540784384123981,0.8180051386356354
13550_10950,0.5031157433986664,0.0711372122168541,0.07711610607802868,0.45818339884281156,0.07323782928287983,0.5003640651702881,3.818331170082092,0.10947739742696286,3.1804320335388185,0.6433678954839707,8.021671962738036,1.729468536376953,0.3433986440300942,4.918797254562378,1.2944919168949127,0.2016904301941395,0.2383734792470932,1.2232489585876465
13550_11050,0.6780310899019242,0.023026642575860023,0.0539119778200984,0.6360300928354263,0.12183031812310219,0.2676183357834816,3.4261581897735596,0.05034087058156729,2.125422143936157,0.22455115094780922,9.045751047134399,2.290467321872711,0.34959530979394915,5.3305333137512205,0.741189843416214,0.1464085377752781,0.1346200905740261,1.777180689573288
13550_11150,0.05478507317602635,0.005913958395831287,0.0066044405335560444,0.014051602641120554,0.003499157389160246,0.07532633244991302,0.5297191262245178,0.003223334532231093,0.20241542831063272,0.024071437399834396,4.607788777351379,0.4680228516459465,0.028500392287969592,0.7760642170906067,0.07639924511313438,0.003018325741868466,0.043882960267364976,0.10035925954580308
13550_11250,0.12659534439444542,0.23172828778624535,0.09989761300384999,0.3938581719994545,0.39739624708890914,0.17978271171450616,2.800112080574036,0.06648407839238643,1.6444633901119232,0.3433454751968384,6.460519218444825,3.8572566986083983,0.2620276167988777,5.451780939102173,1.211703860759735,0.0720969133079052,4.618221163749695,1.5690037310123444
13550_11350,0.10171269625425339,1.3125134348869323,0.22522389888763428,0.1457697108387947,3.1563518762588503,0.1666289210319519,0.12825462892651557,0.9668608695268631,0.11616894640028477,2.807581627368927,6.326822566986084,8.172787284851074,0.03991465233266354,0.19780096113681794,2.745128893852234,0.21251335069537164,41.82859554290771,0.09342957474291325
13550_11450,0.2689917042851448,0.3613175928592682,0.19706883206963538,0.0836210634559393,0.6400090515613556,0.35296674370765685,0.1411791443824768,0.13461713641881942,0.22360722571611405,0.36649624407291415,1.5804124057292939,1.3766258835792542,0.07809656299650669,0.2335340142250061,1.3923244059085846,0.15337826162576676,7.440280079841614,0.4155507579445839
13550_11550,0.43747347593307495,0.3597267434000969,0.10259590297937393,0.020246479474008084,0.2660310581326485,0.8292945027351379,0.2355584420263767,0.1128204733133316,0.38350501507520673,0.11387983225286007,0.5348430901765824,0.6760656476020813,0.1224731743335724,0.398153692483902,1.219197541475296,0.08232519514858723,2.15357506275177,0.33444519340991974
13550_11650,0.5517879039049148,0.4373840406537056,0.1952136091887951,0.03853096980601549,0.32925857454538343,0.8757398456335068,0.26472948491573334,0.1801699049770832,0.07845832109451294,0.13420331552624704,0.492697662115097,0.20142031013965606,0.20676962062716484,0.32593072205781937,0.9113075107336044,0.23044171929359436,1.5579802930355071,0.42617920190095904
13550_11750,0.41091578602790835,1.1831838846206666,0.669412025809288,0.13753591775894164,0.724789047241211,0.6750331819057465,0.015161173371598124,0.18869030475616455,0.13095593973994255,0.21849632561206817,0.030536626931279898,0.17008042633533477,0.13522763401269913,0.03894470017403364,0.8303869068622589,0.5698343694210053,1.4283686101436615,0.23443528935313224
13550_11850,0.6700946122407914,0.7081964552402497,1.325231486558914,0.010256949998438358,0.3686106905341148,0.7976515471935273,0.05103805363178253,0.25125888735055923,0.11099546812474728,0.027222109772264958,0.0024304055492393676,0.00736240812111646,0.10373904816806316,0.1173803698271513,0.6023488342761993,0.30374200493097303,0.20429376363754273,0.3835446164011955
13550_11950,1.3941086649894714,0.24686392173171043,0.1929781772196293,0.07999429740011692,0.2544202983379364,1.0710898101329804,0.06368955112993717,0.2189158543944359,0.16658181622624396,0.03386981189250946,0.021865528728812932,0.09940315596759319,0.1356775425374508,0.048049671947956084,0.7016865760087967,0.21262916997075082,0.1419560968875885,0.18429064601659775
13550_6250,0.30572973638772966,0.25351309180259707,0.030709492228925227,0.03116861265152693,0.1085517343133688,0.30200292617082597,0.3214073032140732,0.2684392392635345,0.4137282997369766,0.01670696968212724,0.9331454277038574,0.03255556188523769,0.08160572499036789,0.28743450343608856,0.4057773217558861,0.03350897524505854,0.26606275141239166,0.06237741224467755
13550_6350,1.2417894005775452,0.1651838541030884,0.28296335935592654,0.26660190522670746,0.1630498357117176,0.648772868514061,0.11810493059456349,0.12597523182630538,0.37764806002378465,0.10901907831430435,0.08606281280517578,0.28550577759742735,0.34391038566827775,0.19284641966223717,0.4332817241549492,0.2348140150308609,0.21156151890754699,0.2663733571767807
13550_6450,0.9944905310869216,0.24381090477108955,0.5173250257968902,0.014287788374349476,0.07030297741293907,0.871398314833641,0.027381523326039315,0.22978380918502808,0.03642616327852011,0.011994229722768068,0.005393425188958645,0.002896554709877819,0.3651626169681549,0.03341217804700136,0.3562584102153778,0.09736196137964725,0.056704378128051756,0.2995209202170372
13550_6550,0.7032499581575393,0.3384812742471695,0.5955065995454788,0.015582240093499422,0.5485876500606537,1.0651041924953462,0.03526613656431436,0.12917254939675332,0.1168383926153183,0.005126101314090192,0.0026698805042542515,0.004077158821746707,0.07541319951415063,0.14800887331366538,0.5787946462631226,0.2459488332271576,0.12425320968031883,0.3474794179201126
13550_6650,0.7713053286075592,0.765852639079094,0.3764176994562149,0.012654689792543649,0.4329528421163559,1.3312410891056061,0.023245447129011155,0.12971216291189194,0.08642442896962166,0.013018592074513436,0.0028701328323222698,0.04716510325670242,0.10882749371230602,0.022944685351103545,0.647452512383461,0.31816082894802095,0.4360753118991852,0.6387264579534531
13550_6750,0.08344377055764199,1.179944497346878,0.4199987754225731,0.027108640130609273,1.7989767372608185,0.3301254972815514,0.008270026464015246,0.6450218796730042,0.04420856833457947,0.34605502635240554,0.13780580535531045,0.627380034327507,0.04176924526691437,0.0074947689892724155,1.6084424614906312,0.878220197558403,6.795693445205688,0.06275367829948664
13550_6850,0.2282046191394329,0.25939089208841326,0.08829417340457439,0.12145983800292015,0.21069673374295234,0.26388976722955704,0.02392010884359479,0.10470439866185188,0.23210616111755372,0.27867286950349807,0.0946346003562212,0.38859728872776034,0.16190019100904465,0.08452648110687733,1.137029731273651,0.3211877062916756,2.354053092002869,0.26205389350652697
13550_6950,0.2924749583005905,0.2623323440551758,0.21667079478502274,0.13913459256291388,0.13076891452074052,0.7549872726202012,0.042876641079783444,0.08816544711589813,0.354986897110939,0.2598570302128792,0.4397778883576393,0.7308776199817657,0.17385877594351767,0.15585771054029465,1.2476277768611908,0.2550872519612312,2.5736228466033935,0.047752567939460276
13550_7050,0.07464487180113792,0.8083403915166855,0.14722294807434083,0.034813893213868144,0.9917077839374542,0.3176273211836815,0.021173894312232735,0.6147841066122055,0.14612699225544928,0.5563398480415345,1.6029809892177582,2.4801087975502014,0.03423753529787064,0.031797144562006,2.298160970211029,0.47606023848056794,15.20077042579651,0.06286203153431416
13550_7150,0.10973717756569386,0.27419631332159045,0.1254359133541584,0.1542910635471344,1.083504581451416,0.2894641250371933,1.3713971436023713,0.1653485544025898,1.2610401034355163,0.7527733981609345,3.8679025530815125,2.7425654888153077,0.10520497560501099,1.8086365461349487,1.499276053905487,0.12543103992938995,6.738384675979614,1.1366692721843719
13550_7250,0.22320023328065872,0.17174008563160897,0.13816520273685456,0.4028124943375587,0.1634833686053753,0.38033675998449323,3.066263127326965,0.16012004688382148,1.4378399312496186,0.5037053778767586,5.963161730766297,2.5331951141357423,0.29746428281068804,3.9473295331001284,1.1622436702251435,0.11908413879573346,1.0213633000850677,2.0098304986953734
13550_7350,0.15605758130550385,0.05017718318849802,0.04762906637042761,0.29669674336910246,0.03589213341474533,0.3344509586691856,3.7239898443222046,0.060181716457009315,2.208717238903046,0.47575990706682203,5.881021189689636,1.99670529961586,0.15070180967450142,3.6830114483833314,1.3143900811672211,0.019559890031814575,0.11675241887569428,1.2070680618286134
13550_7450,0.30285523980855944,0.12124295271933079,0.03938439432531595,0.1505249448120594,0.022326197195798158,0.4003601297736168,2.8650673508644102,0.036803963035345076,1.553133672475815,0.4092383742332458,4.350876307487487,1.2310737013816833,0.1854319877922535,3.5949504375457764,1.112343144416809,0.02017844170331955,0.13726280778646469,0.8863479644060135
13550_7550,0.5144108682870865,0.011276761814951897,0.02715184511616826,0.1975694254040718,0.008562880661338567,0.45178441405296327,2.4826227903366087,0.2366631433367729,1.9240896224975585,0.16128286421298982,3.761798322200775,0.8046693414449692,0.2296512708067894,3.447497045993805,1.1039742946624755,0.024418933503329753,0.037120272219181065,1.0644918978214264
13550_7650,0.35387407541275023,0.014064955106005073,0.029210389778017997,0.23737764731049538,0.01305913575924933,0.48099675327539443,2.0717920780181887,0.07545572817325592,2.4076496601104735,0.42155866622924804,4.314457535743713,0.4636974722146988,0.20393288061022757,3.2184405088424684,1.2996375501155852,0.03635826576501131,0.21064362674951553,0.6456232696771622
13550_7750,0.22662427946925162,0.013977347873151302,0.019984137918800115,0.763521745800972,0.029788479302078487,0.46368500739336016,2.268250751495361,0.05105551425367594,2.171188938617706,0.34923913776874543,3.096923327445984,0.4991201385855675,0.15696936622262,2.283338522911072,0.9281885981559753,0.04807616360485554,0.06788588538765908,0.545699754357338
13550_7850,0.1261313259601593,0.0037581608979962767,0.012167525012046099,1.7813726603984832,0.007789462292566896,0.5132054448127746,1.3710648119449615,0.02350932704284787,1.7220735609531403,0.09706163853406906,1.927056759595871,0.13678472265601158,0.16516743302345277,2.073686361312866,0.8304106205701828,0.020571080129593612,0.0059803812997415665,0.7507994920015335
13550_7950,0.5797547399997711,0.011761809280142189,0.04263804890215397,1.8033070027828217,0.009309914149343967,1.7534954071044921,0.28583949208259585,0.020108195673674344,0.7024857103824615,0.18574165925383568,0.15002084970474244,0.0042922458145767456,1.8731043934822083,0.43147176057100295,0.608543086051941,0.05432802736759186,0.0012507581675890835,0.5801461219787598
13550_8050,0.29600824862718583,0.09735107012093067,0.03412113934755325,1.5831873536109924,0.007933720340952277,1.3650922417640685,0.9644104152917862,0.023376769665628672,1.0235264778137207,0.18091386556625366,0.9614252865314483,0.08924231193959713,0.24229261353611947,1.4918295621871949,0.6442402809858322,0.0274182328954339,0.008551257103681565,0.40546476691961286
13550_8150,0.06266813687980174,0.006076576537452638,0.007619775459170342,1.0132684290409089,0.009400978777557611,0.5806824088096618,3.0875929594039917,0.04522170592099428,2.2070003747940063,0.4232352748513222,4.048630094528198,0.28958663046360017,0.07146128416061402,1.9815974712371827,0.9974278509616852,0.014691170956939458,0.006134388502687216,1.0410914242267608
13550_8250,0.10144254118204117,0.01580366985872388,0.029316370468586685,0.9148114114999771,0.011710948636755347,0.3951119318604469,3.6751510858535767,0.02360923560336232,3.3708757758140564,0.3884393349289894,5.03046748638153,0.9421607375144958,0.12308296039700509,2.7677092432975767,0.9934908658266067,0.03268037736415863,0.013239505095407366,0.796561062335968
13550_8350,0.08572770804166795,0.02298324555158615,0.022805099841207266,0.3860402673482895,0.039960323832929134,0.24917397722601892,4.314445924758911,0.047369213029742244,2.801560914516449,0.7268849164247513,7.989084482192993,1.6248203217983246,0.16116606295108796,4.975950765609741,1.354180496931076,0.02230014568194747,0.2095325469970703,1.4418242216110229
13550_8450,0.08211096487939358,0.04831715766340494,0.0532982399687171,0.3801374867558479,0.06280186325311661,0.2584998428821564,3.1932915449142456,0.035260983370244504,1.7009274303913116,0.44432288855314256,5.397054600715637,1.750248086452484,0.10257511734962463,3.799504005908966,1.3789920091629029,0.03440730310976505,0.13459548652172088,1.1158007323741912
13550_8550,0.034525755606591706,0.1450371228158474,0.028804947994649412,0.021392358653247356,0.3033525079488754,0.3838649854063988,1.090514785051346,0.16474975422024726,0.7270432442426682,0.40092049837112426,1.570783406496048,1.7175432980060577,0.022371410112828016,0.3646429568529129,2.4001641273498535,0.07679200507700444,5.901557421684265,0.3780725672841072
13550_8650,0.0379087133333087,0.6002784967422485,0.09052965566515922,0.01578926369547844,1.246164906024933,0.15186112523078918,0.008421278279274701,0.5273571968078613,0.10422239676117898,1.0651691019535066,1.3126883387565613,2.5863526701927184,0.015361654432490468,0.007892695534974337,3.300591194629669,0.1568123698234558,21.2296142578125,0.037915810756385324
13550_8750,0.1307394750416279,0.24865857139229774,0.10730020143091679,0.10299154072999954,0.23878677934408188,1.2657882690429687,0.12350633181631565,0.03927667867392302,0.25398843437433244,0.27670587599277496,0.40545773804187774,0.5106752157211304,0.053832417353987694,0.22676891833543777,1.1035924911499024,0.2744917616248131,2.614710807800293,0.4853567615151405
13550_8850,0.4588766634464264,0.34391752183437346,0.3905395567417145,0.011288449447602034,0.5457780122756958,1.7321701347827911,0.08887932859361172,0.0805736742913723,0.28284518867731095,0.22746505513787268,0.07951255105435848,0.44829984605312345,0.2537546008825302,0.05538080856204033,0.9841170459985733,0.3288961976766586,2.243457543849945,0.1923280470073223
13550_8950,0.19082024544477463,0.7268477350473403,0.39168728291988375,0.06565937101840973,1.1472026407718658,0.5495379507541657,0.014593370817601682,0.20732905641198157,0.4399169072508812,0.21979716718196868,0.18304453417658806,0.6060680687427521,0.08552090600132943,0.017703375965356826,1.023373645544052,0.7391116082668304,5.853851747512818,0.07419472075998783
13550_9050,0.3755152553319931,0.7252608686685562,1.0796601235866548,0.013364134402945638,0.8646643072366714,1.1381104290485382,0.07536337077617646,0.32164365202188494,0.11397686190903186,0.20010460242629052,0.06281714532524348,0.10880050770938396,0.1342295527458191,0.06249154955148697,0.7251685619354248,0.4394030287861824,1.1613006949424745,0.5118059664964676
13550_9150,0.4555647403001785,0.2306461289525032,0.5603439599275589,0.04338515792042017,0.262070631980896,1.1358470976352693,0.10022974982857705,0.10693716406822204,0.19140685424208642,0.027551740966737272,0.027601832896471022,0.006315924180671573,0.26321099400520326,0.38396304100751877,0.4692551165819168,0.1296658232808113,0.2566829457879066,0.3150471165776253
13550_9250,1.457108736038208,0.1584708258509636,0.4377362817525864,0.2525770470499992,0.2678639754652977,1.4207102715969087,0.09029443003237247,0.09188739657402038,0.3039288386702538,0.17225481644272805,0.14996162578463554,0.411645445227623,0.18214387819170952,0.11901209838688374,0.6701816141605377,0.4285790860652924,0.6427515476942063,0.22216707468032837
13550_9350,1.099592101573944,0.32004987001419066,0.25114807337522504,0.13935560062527658,0.4012017592787743,1.0474915564060212,0.06970942579209805,0.1743039779365063,0.24492235109210014,0.18886750862002372,0.3935999616980553,0.13646835088729858,0.0877039011567831,0.061931670643389225,0.5889698565006256,0.1799953520298004,0.6306698352098465,0.29276965409517286
13550_9450,0.32205859273672105,0.6729972183704376,0.8779340654611587,0.03692008312791586,0.27905126512050626,0.6906209260225296,0.06179448254406452,0.42046010345220564,0.38442089408636093,0.05374285466969013,0.0170082894153893,0.10436284095048905,0.0713771153241396,0.04545615389943123,0.974403727054596,0.5261669248342514,0.5960740447044373,0.3333947703242302
13550_9550,0.16175469532608985,1.0223812401294707,1.0297946214675904,0.06851723007857799,1.0943395972251893,0.6429624795913697,0.030081177596002817,0.45058214068412783,0.20758436843752862,0.2495188370347023,0.24849461913108825,0.1926782749593258,0.053501124307513234,0.023781260661780837,1.3576949775218963,0.8196186780929565,4.079733347892761,0.14919173642992972
13550_9650,0.18008809462189676,0.8731218218803406,0.17394546270370484,0.028956486470997335,0.8735606133937835,0.41857975721359253,0.06541524343192577,0.31576099097728727,0.37943237870931623,0.24845834970474243,0.4495517835021019,0.5218890100717545,0.06503669768571854,0.05689573623239994,1.4422210872173309,0.34640774726867674,4.06577434539795,0.16581760942935944
13550_9750,0.3613876849412918,0.19873566627502443,0.06237273029983044,0.0601080035790801,0.4333380922675133,0.5510929346084594,0.10519209504127502,0.20260169357061386,0.4460888013243675,0.33430010080337524,1.0473354756832123,0.4045984297990799,0.21805289760231972,0.1793197512626648,0.8768762439489365,0.20591894686222076,2.7187214255332948,0.21564289778470994
13550_9850,0.1086770597845316,0.9058629512786865,0.16361661851406098,0.09957556538283825,2.1974172353744508,0.16559638902544976,0.07663317769765854,1.0861148297786714,0.10283941999077797,1.6732777059078217,4.301804709434509,4.798350405693054,0.042922101356089114,0.12936437651515006,2.430088996887207,0.24766245409846305,30.13003635406494,0.1343742437660694
13550_9950,0.2935644656419754,0.32384494990110396,0.2192324511706829,0.18013517782092095,0.22869225814938546,0.5099228680133819,2.6370871543884276,0.1579577423632145,1.3420819163322448,0.49854481816291807,5.004716277122498,1.851191771030426,0.353764733672142,3.6388946294784548,1.308883833885193,0.052533192187547685,1.2919191002845765,1.394608247280121
13650_10050,0.18583195880055428,0.07258939668536186,0.03258184250444174,0.36825637966394426,0.0846906378865242,0.42115477174520494,3.1832844376564027,0.04607490990310907,1.764750248193741,0.5821518480777741,7.007123327255249,1.7581379652023315,0.1516357235610485,3.4378268122673035,1.1158528864383697,0.07968201786279679,0.18791765719652176,1.168788194656372
13650_10150,0.598344573378563,0.032606075145304204,0.0642251968383789,0.33013434857130053,0.047131389006972314,0.7130231648683548,2.216060757637024,0.05046466253697872,2.3210973262786867,0.17833772227168082,3.596237325668335,1.0157489418983459,0.25337157398462296,3.1862544298171995,1.0728876173496247,0.015990121476352214,0.08782140612602234,0.5102830469608307
13650_10250,0.10902937948703766,0.007699371757917106,0.010105900932103395,0.47936965227127076,0.003895855136215687,0.6773981332778931,2.004283595085144,0.04586982596665621,1.5912879884243012,0.24540309533476828,2.627003538608551,0.305460749566555,0.071802669018507,1.4019264578819275,1.0270154535770417,0.04560452345758677,0.007122408552095294,0.5805062592029572
13650_10350,0.2308685474097729,0.020387626253068447,0.02225609328597784,1.020552158355713,0.006895573157817125,0.7315704882144928,1.9652597844600677,0.04738228488713503,1.3786284625530243,0.41746634542942046,2.5869903564453125,0.2209934674203396,0.08169276863336564,1.7008818209171295,0.931366577744484,0.10491588264703751,0.008052376192063093,0.34195606559515
13650_10450,0.4224543318152428,0.010415576212108136,0.017210376914590597,1.502636295557022,0.016164543852210046,1.090502393245697,1.674630069732666,0.06829844750463962,1.0341161131858825,0.09197139479219914,1.8048337340354919,0.14117582514882088,0.30864704847335817,1.7455581367015838,1.0099110901355743,0.01457595438696444,0.004631882649846375,1.0540315568447114
13650_10550,0.24628591760993004,0.03635842856019735,0.06130205355584621,1.179790449142456,0.01221895907074213,0.36343604475259783,2.2626495599746703,0.1352147378027439,2.7002619743347167,0.356605689227581,4.883300113677978,0.26308080106973647,0.21478336229920386,3.462832522392273,0.8712680906057357,0.07058469355106353,0.013382100872695446,0.8955131441354751
13650_10650,0.18135930448770524,0.020012951083481313,0.014629343478009106,0.5805054128170013,0.010310041019693017,0.38461627066135406,1.8848679542541504,0.031014479137957095,1.7591689765453338,0.280900439620018,3.901943838596344,0.4184038668870926,0.10809315741062164,2.007042109966278,1.049826991558075,0.01657799668610096,0.021109660249203445,0.43018802255392075
13650_10750,0.37812094986438755,0.03132592933252454,0.09822014681994914,0.23286353051662445,0.021520792692899703,0.4521580830216408,1.6119463860988616,0.1445325195789337,2.392174005508423,0.45354396253824236,5.061323285102844,0.7745247334241867,0.16092727035284043,2.264891064167023,0.9328407794237137,0.14227385967969894,0.22196751311421395,0.9628200739622116
13650_10850,0.25089784860610964,0.03128646891564131,0.04218606818467378,0.3029785066843033,0.01480498919263482,0.31761724203825,3.6046959519386292,0.04395551234483719,2.7168547749519347,0.29471526145935056,6.036974787712097,1.3412460327148437,0.2180383898317814,3.740082824230194,1.0582419097423554,0.04277962073683739,0.04782128036022186,0.9885016977787018
13650_10950,0.21489858627319336,0.0234680506400764,0.04620700869709254,0.34990482926368716,0.061815776675939564,0.23837065622210502,3.098386025428772,0.041229968331754206,3.161167120933533,0.7108306407928466,8.070037412643433,1.9818008542060852,0.21935202181339264,4.94220917224884,1.0101648092269897,0.024876486137509347,0.08539813570678234,1.2020097255706788
13650_11050,0.2968744620680809,0.11121414937078952,0.06679170429706574,0.7228393882513047,0.06909067444503307,0.3068686991930008,5.251458406448364,0.0891579981893301,3.273256266117096,0.6297372698783874,12.060876512527466,3.9129992485046388,0.33425769805908206,7.684556245803833,1.2666869044303894,0.08406378030776977,0.25709405094385146,2.138671541213989
13650_11150,0.1485018476843834,0.1230464868247509,0.08500740714371205,0.49792256802320484,0.17952570393681527,0.2232474595308304,3.8155803799629213,0.30263257324695586,2.067653679847717,0.48361804634332656,8.873159456253052,3.249931311607361,0.2608547657728195,6.9500548362731935,0.7952748119831086,0.05266344323754311,1.1637126922607421,1.999244612455368
13650_11250,0.09751940108835697,0.6543874561786651,0.14958612844347954,0.20332649871706962,1.4625588953495026,0.20453168973326682,1.060579115152359,0.6710915416479111,0.9534209966659546,1.1843708395957946,5.7291967391967775,4.4383957862854,0.10420051179826259,1.687715369462967,1.9940892577171325,0.23766715005040168,18.9638729095459,0.45737726539373397
13650_11350,0.1615658074617386,1.5245969653129579,0.33277061879634856,0.37836871296167374,1.8520775020122529,0.18808629363775253,0.03084539482370019,0.6307720124721528,0.0761072862893343,1.4095357000827788,2.5955798029899597,5.102386045455932,0.04835084415972233,0.05411944501101971,2.1840822815895082,0.21330398917198182,27.21831703186035,0.06281491331756114
13650_11450,0.5224573254585266,0.13346520587801933,0.21577541306614875,0.1252574145793915,0.27228220403194425,0.4435374945402145,0.20581837743520737,0.1014650322496891,0.16519922092556955,0.22958699911832808,1.044400441646576,0.7643378973007202,0.08382415026426315,0.294004525244236,1.4553878724575042,0.2446523003280163,3.5045652270317076,0.4135515034198761
13650_11550,0.2131916917860508,0.45567507147789,0.1947948530316353,0.009969079308211804,0.4564116194844246,0.9463008403778076,0.08258054219186306,0.09965600483119488,0.23252444192767144,0.14585385620594024,0.11943953856825829,0.32487998753786085,0.07734738402068615,0.08614935465157032,0.8976741641759872,0.32880733609199525,1.5743255257606505,0.39476874768733977
13650_11650,0.8429483413696289,2.028063726425171,0.29155302196741106,0.06043301522731781,0.6450074344873429,0.9121492564678192,0.09269601032137871,0.575977548956871,0.1822531744837761,0.25273952037096026,0.40702720582485197,0.17863668650388717,0.19253508374094963,0.14837493225932122,1.2151345193386078,0.8871548593044281,4.060409045219421,0.14269732907414437
13650_11750,0.5102849394083023,1.235751348733902,0.7406670242547989,0.10971769280731677,0.8650922924280167,1.0043278157711029,0.1109438642859459,0.6050219118595124,0.0960435725748539,0.03346246220171452,0.08813885115087032,0.10826467946171761,0.25803996324539186,0.04774744603782892,0.9530920177698136,0.6071801573038101,2.3485137104988096,0.3668988674879074
13650_11850,0.8686765521764755,0.1955052837729454,0.15103317722678183,0.0046211400302127005,0.05158130172640085,0.4790863171219826,0.05885986387729645,0.19456536769866944,0.3197872430086136,0.01221980657428503,0.02126076566055417,0.04895082488656044,0.14660137966275216,0.09194722585380077,0.45889916867017744,0.15478500053286554,0.24525178596377373,0.1265568718314171
13650_11950,1.7388609886169433,0.23638343438506126,0.06762332618236541,0.018268257938325407,0.1432250387966633,0.6535689055919647,0.026580759231001137,0.0439119465649128,0.0796842597424984,0.17260169386863708,0.025391473341733216,0.2699864491820335,0.2710374161601067,0.03912919815629721,0.9571740835905075,0.19499473869800568,0.17380949556827546,0.14483943730592727
13650_6250,0.34416460394859316,0.6715339660644531,0.1156716600060463,0.0367296053096652,0.04138666354119778,1.1156227707862854,0.08186602368950843,0.27103550881147387,0.04514759480953217,0.015876599680632354,0.050748476199805735,0.1151527889072895,0.07810179740190507,0.1920035444200039,0.24688105955719947,0.239279917627573,0.02178297434002161,0.20309745967388154
13650_6350,1.434396892786026,0.2226058453321457,0.23738676458597183,0.18854660540819168,0.23696438670158387,0.389538311958313,0.08988758735358715,0.020510000083595513,0.4219150170683861,0.2275749385356903,0.2968985974788666,0.2684164851903915,0.3420098453760147,0.14330610260367393,0.6340657532215118,0.04326454382389784,0.09187852516770363,0.42387817054986954
13650_6450,1.3975802958011627,0.07359340861439705,0.10143344104290009,0.03823380637913942,0.24912670031189918,0.6367451012134552,0.02329494496807456,0.05036033801734448,0.16894804686307907,0.022932044696062803,0.10568135716021061,0.015459980443120004,0.4775650128722191,0.03283379785716534,0.42675083577632905,0.16010061874985695,0.07386057414114475,0.08071837574243546
13650_6550,0.6943539351224899,0.16394117400050162,0.08437426686286927,0.006848511658608914,0.3459370493888855,0.6016461312770843,0.01727965418249369,0.18595860973000528,0.2632340118288994,0.021289981342852118,0.002348591445479542,0.047175436094403264,0.05563748721033335,0.05449915509670973,0.4813770815730095,0.11731510423123837,0.009224551497027278,0.24113564416766167
13650_6650,0.618175545334816,0.45552354753017427,0.5070301413536071,0.0074575164588168265,0.339854422211647,0.5707298934459686,0.02060471139848232,0.13993223011493683,0.10702001340687275,0.0489169679582119,0.0011266735440585763,0.0019900689250789585,0.07999255396425724,0.030822464544326068,0.800133565068245,0.3317257910966873,0.03508447352796793,0.5143726259469986
13650_6750,0.17684213444590569,0.6889123499393464,0.826664873957634,0.014262154791504144,1.2422582626342773,0.7366808861494064,0.09405790269374847,0.25748775005340574,0.08334988430142402,0.11908350326120853,0.09227654188871384,0.28324097841978074,0.06494722850620747,0.030375797115266324,0.871712327003479,1.004436081647873,2.529476690292358,0.3220578730106354
13650_6850,0.2772901728749275,0.32312440127134323,0.1960359573364258,0.005988075817003846,0.692789226770401,0.6025463342666626,0.030599841289222243,0.1490882843732834,0.32684161365032194,0.14360350295901297,0.20026824995875359,0.41199977695941925,0.11560970097780228,0.04694636445492506,1.001531583070755,0.36424880772829055,2.2973205924034117,0.1251464918255806
13650_6950,0.6922883242368698,0.3467379346489906,0.23054905310273172,0.041911765933036804,0.28347697108983994,0.938360133767128,0.09819406419992448,0.22989282608032227,0.21710000559687614,0.1121795654296875,0.2087939575314522,0.5622627258300781,0.9997356921434403,0.4050130873918533,1.0740138649940492,0.23999205455183983,1.430010688304901,0.5499214798212052
13650_7050,0.3971844524145126,0.47778622806072235,0.2729722738265991,0.15028733611106873,0.743102952837944,0.46257277876138686,0.050423625856637955,0.7332167148590087,0.08058243617415428,0.321119050681591,1.1197527766227722,1.3446788787841797,0.2193346403539181,0.08941920325160027,1.3276146233081818,0.31492868810892105,7.284346985816955,0.46626461744308473
13650_7150,0.2143801160156727,0.852255055308342,0.22253754436969758,0.29619097113609316,1.779835855960846,0.19715256839990616,0.5857889711856842,0.38606510758399964,0.7211753308773041,1.329448676109314,4.7042464971542355,4.456858277320862,0.0934242144227028,1.0600750923156739,1.8599287033081056,0.14364034458994865,18.363597297668456,0.37439131885766985
13650_7250,0.15566596239805222,0.23728430047631263,0.09499824047088623,0.18012817874550818,0.3089420646429062,0.2551034227013588,2.2588585138320925,0.0651025477796793,1.874073988199234,0.3768212929368019,4.855269408226013,2.1912486076354982,0.15645092129707336,3.6308937549591063,0.9641508817672729,0.08363055884838104,1.3677008986473083,1.6652088582515716
13650_7350,0.1618487909436226,0.09719386510550976,0.08128734529018403,0.224745986610651,0.1971028983592987,0.28219817727804186,2.15733642578125,0.057595794275403026,1.9154122352600098,0.3525371581315994,5.041760969161987,2.060462808609009,0.14734092950820923,3.372761237621307,1.1446885287761688,0.045584709569811824,0.19262868240475656,1.7880064010620118
