cell_label,class
318847814069513779230691859911879698959,05 OB-IMN GABA
329234959786978471063804631494017526552,05 OB-IMN GABA
35279165088663801359379134464206361979,05 OB-IMN GABA
35709355861691818993708242937240793067,05 OB-IMN GABA
36875002593947841645543774677347420778,31 OPC-Oligo
49307180624341171409490755601871819620,05 OB-IMN GABA
59878505097067961978111869726565525418,33 Vascular
62107703496377443210662440350700364358,05 OB-IMN GABA
67899003904170632092824624692710018567,31 OPC-Oligo
70744921741697422429893536423464069274,05 OB-IMN GABA
71694126381121522455476571341482955195,05 OB-IMN GABA
71736933991890718347373117630098041581,05 OB-IMN GABA
90931029925869292592097758575978135932,05 OB-IMN GABA
99989955830821700587860604695073314165,05 OB-IMN GABA
104602408332347645157013050412735987150,05 OB-IMN GABA
114299742417142618106708070934324501322,05 OB-IMN GABA
130904337814095876219598833856901662248,05 OB-IMN GABA
138419754455109684978699078228989072951,30 Astro-Epen
143569560261457573629400519254439415956,31 OPC-Oligo
154158647506146160078034985959487331442,34 Immune
159522978066822308611443574324877216981,33 Vascular
162706229806670381933743639602393328461,30 Astro-Epen
169196108585476770484967044388004422377,05 OB-IMN GABA
175308891279259811236151890751177910700,30 Astro-Epen
187425273688699491954178362201813867325,05 OB-IMN GABA
189783505571914644437019549240563833499,34 Immune
201641400600489450986305227184802168220,30 Astro-Epen
201995295758748113680477878122466561093,31 OPC-Oligo
202391582927134809426900260199540567621,33 Vascular
202637642759075066469771771567782780247,33 Vascular
217849692893634207555939900363859608562,05 OB-IMN GABA
220251160657355071188835455207844349273,05 OB-IMN GABA
232996302228850940777703320803937821150,05 OB-IMN GABA
240465148460201568504786193781580021285,31 OPC-Oligo
25819934726893884507863063358021160695,31 OPC-Oligo
261060962174356843097712205646980250434,05 OB-IMN GABA
265950035028506614999994237684128671988,05 OB-IMN GABA
277120515726017744107095118878752140221,33 Vascular
30618083980649016575569538017878501623,05 OB-IMN GABA
311174493382698077774088741717755535174,05 OB-IMN GABA
321035398052483389216246746943140857805,03 OB-CR Glut
331686085147753336427470735640774900438,05 OB-IMN GABA
33972728479234950158158305475296033868,30 Astro-Epen
34534950037661759434709172356606574107,34 Immune
40239141245185398557145795876475394004,30 Astro-Epen
44469088393252454841636355138264412965,33 Vascular
64768734325062244470914190358915566202,05 OB-IMN GABA
75991629392232177317626530102324594148,05 OB-IMN GABA
805157251770789604498825451515740724,05 OB-IMN GABA
8073094379977592108633901451735866769,33 Vascular
9071414289099089587532004254874215966,05 OB-IMN GABA
93460363694434781149691460553909604503,30 Astro-Epen
95797711373684252344393882767096254259,05 OB-IMN GABA
123258135586917177376419504014629507924,05 OB-IMN GABA
137637120329331585650263217808253638708,05 OB-IMN GABA
153699191368476364516873939555117407122,30 Astro-Epen
153949366924876653113180705422184007220,33 Vascular
178862172957287065021214312204809856361,03 OB-CR Glut
18372715523596744961854160738349536141,03 OB-CR Glut
18398580297432499311498924240719349211,30 Astro-Epen
201975930300116871291202872849241953912,05 OB-IMN GABA
218202108173465617983262770035624631489,30 Astro-Epen
24137253021918890478349038496266984535,03 OB-CR Glut
243996819576307099378801345133979225668,05 OB-IMN GABA
260130878542026000715488670256229003833,33 Vascular
261256324373226850035457118282788667138,05 OB-IMN GABA
280241069797559795106067529396876001396,05 OB-IMN GABA
289008511477419153872267580029392248668,05 OB-IMN GABA
311347287375156278249012002143577808131,05 OB-IMN GABA
31222669257841935190726348663782827878,05 OB-IMN GABA
319874458074536980406986850414070764020,32 OEC
325217402947880120521851677291609045785,03 OB-CR Glut
333870693962503752067729232329005065260,05 OB-IMN GABA
44552902638590018332805327194575151510,05 OB-IMN GABA
75041455554775815930479911229641282440,05 OB-IMN GABA
81609910299750546101769618749913652864,10 LSX GABA
96911139181608087069956620069044058475,33 Vascular
99776611298289267764761356852350546801,05 OB-IMN GABA
101906159665557246609645911139400071400,32 OEC
103785552042637826768129333872471375846,32 OEC
106741356613097670258735979575483076338,33 Vascular
116785177976633761364958222013261508181,05 OB-IMN GABA
120159583261144764643229027410283516443,05 OB-IMN GABA
121611827565131038422463217545716766878,33 Vascular
12423166888702336545478185934106024987,32 OEC
128610473224626443176876590446255397773,34 Immune
129317769339870582477675724248883233903,05 OB-IMN GABA
147502527093073686868937075513677507353,33 Vascular
150526597271174845147712596927813078640,05 OB-IMN GABA
159045883416531932461993482041788690887,05 OB-IMN GABA
166451301577919603366977373668010306689,05 OB-IMN GABA
168182811749236851853502254216592881551,05 OB-IMN GABA
169125864310384715374443373163072455814,05 OB-IMN GABA
169314276983412659973378090002998939090,33 Vascular
180338477834716332171141200883984262506,33 Vascular
182763236221957206844478604144267780101,32 OEC
184237347979375660074783978956911090504,34 Immune
184315707472390045365245318855696347314,05 OB-IMN GABA
186822962458846914911860599884066512878,33 Vascular
187323764652809662533003451451513684399,05 OB-IMN GABA
189718413357942409889893693516485844596,05 OB-IMN GABA
202458167726278009043392443557794238976,05 OB-IMN GABA
206382807684612243625202256171923447509,05 OB-IMN GABA
215621110150687220932577083009314363485,05 OB-IMN GABA
219335466248668192404709319532921034242,33 Vascular
219932655308159522018621826846518059963,33 Vascular
225206445419410872178729284496511565435,05 OB-IMN GABA
227623992279397044056656500664079150441,05 OB-IMN GABA
23131478539324068720568615788404566556,34 Immune
233334010540480519025708676494847657341,05 OB-IMN GABA
242534456920380576878152839432085549452,05 OB-IMN GABA
244911978156015044872516736051188615885,32 OEC
247945115758846846711571352634406023708,32 OEC
253167073390132738250226222651600339824,05 OB-IMN GABA
259224131168058774713334115801349475945,33 Vascular
260956154176442757724438241343547422035,34 Immune
261192150586871826496192129470913749993,32 OEC
267581733272099681320332434773135499051,32 OEC
268216971288674111010838720508296670533,33 Vascular
272600017242503908904692933693119150988,33 Vascular
27261078101539390016314759959932066576,05 OB-IMN GABA
282995554150013036932110298784226793651,33 Vascular
28550417804604107394963629369651697076,05 OB-IMN GABA
300682937316889479994385324952834587031,05 OB-IMN GABA
304197422616445066573033774808992659330,05 OB-IMN GABA
304515209899654803056348061521083637206,05 OB-IMN GABA
315445474261651564049233777558639737633,05 OB-IMN GABA
32476853061386436799606663688437573067,32 OEC
327288322145491484636060563847245476645,05 OB-IMN GABA
333121183306378133095798266865185371240,32 OEC
336228367324619639942002791593687551101,32 OEC
34924094813244082345175131433000292903,32 OEC
35107735291607330887164169834069219679,05 OB-IMN GABA
36021978554162625954970629405255184120,05 OB-IMN GABA
47389062982207378914125197885236467239,32 OEC
51731906414126775620510909985606355475,03 OB-CR Glut
55920139356223082980920288167499367674,05 OB-IMN GABA
56024952967818061642557977276453613886,32 OEC
61981212828151913662209837271187097171,05 OB-IMN GABA
62186256910321035557017065916721421041,05 OB-IMN GABA
6298254659363538989938847396313931181,05 OB-IMN GABA
64556631942613383919515173156073656144,05 OB-IMN GABA
73854925189204551880338840323893382780,33 Vascular
84874076148849047805247885812432962390,05 OB-IMN GABA
87668773471691357288235216631156970973,33 Vascular
91530366262217768982595957450427774562,32 OEC
9261791622206507230020146701844550381,32 OEC
10403440112433244149070292257187781481,05 OB-IMN GABA
104203043015747261414833106680921456280,03 OB-CR Glut
105438490291352294414439728630264090849,03 OB-CR Glut
107134535088498808295024238056695699689,03 OB-CR Glut
108216771878697529202601690284055433082,05 OB-IMN GABA
108241838338460170612725676555125362892,05 OB-IMN GABA
109193176042559906899584844946607111925,03 OB-CR Glut
117230501611385145443641864152011280849,03 OB-CR Glut
117865834656410181134998608398999492392,05 OB-IMN GABA
125495606245614873783854710967829841701,05 OB-IMN GABA
132441345829122896300933412411505236688,30 Astro-Epen
134907820459706972823473670293320051748,03 OB-CR Glut
137206408367814053387108093383286851720,03 OB-CR Glut
137321370666877753616139298397748308838,05 OB-IMN GABA
141724475813244464852311425281057218758,03 OB-CR Glut
144517521583783289480782613101832309083,05 OB-IMN GABA
147393416675682024192562416343196883374,05 OB-IMN GABA
149088022049331435493494690675474710189,03 OB-CR Glut
158848161490559517284338639923685983562,05 OB-IMN GABA
159859648104553791282526734710458466567,05 OB-IMN GABA
167021116587932060197075852161843602201,05 OB-IMN GABA
171836676534092735767373515556330959117,05 OB-IMN GABA
181282245254916804736317930554622141479,03 OB-CR Glut
181476923238698366811944827121585491887,05 OB-IMN GABA
185942142060930153933452486217969327240,03 OB-CR Glut
201067776159988428421892892932622867754,03 OB-CR Glut
204318771596424172530762519574411985203,03 OB-CR Glut
214379227355854256663726136855131083084,05 OB-IMN GABA
218356011082071092567589731637400831399,33 Vascular
22230377009753043183223531527330973587,30 Astro-Epen
226885928591270053856130178676384179076,30 Astro-Epen
237792409734347674885519767174309017458,05 OB-IMN GABA
245203282769629390612254891132090709774,03 OB-CR Glut
245691376934205919738161056644327507229,05 OB-IMN GABA
249293082409812739180959959007680571837,05 OB-IMN GABA
25965615881048447086473587114552398458,30 Astro-Epen
262522971961038694114875581643837994091,05 OB-IMN GABA
263070943448015367626060230536449114083,33 Vascular
269134265046313262419283876559367506518,03 OB-CR Glut
277204814363491592979140657481361500347,33 Vascular
279005124631369751592135495994749919270,33 Vascular
285635277203397581462993409964504022689,03 OB-CR Glut
286606957105923689553456759120438597753,05 OB-IMN GABA
304785879934480684660623687779668524568,05 OB-IMN GABA
3121263692679680051767819278127226325,05 OB-IMN GABA
313727978312146455328834159140189246382,05 OB-IMN GABA
323221421529061269498793057013578654563,05 OB-IMN GABA
328802493953613606565109160364869693108,05 OB-IMN GABA
332889941871512234249251270252075593803,30 Astro-Epen
336974012358301450172016974851004873923,31 OPC-Oligo
337471814263742681760463119942382465117,05 OB-IMN GABA
337677444699129744526767852396061884235,03 OB-CR Glut
46293498274069419365264687835449479630,34 Immune
55074209901075053744621740198541519934,33 Vascular
76709207585273964016234334848471833297,33 Vascular
84280137096976667477226154158466555891,34 Immune
88625061781661045162599406919820620244,30 Astro-Epen
89897339918324356201897954213829946862,05 OB-IMN GABA
93644511909600085451692733719584239444,34 Immune
95601143425346866140908465014510839878,05 OB-IMN GABA
101992735088356368639475759112753177268,05 OB-IMN GABA
103736879337899549720841957082245972753,05 OB-IMN GABA
117523084739364990181284513190056575632,05 OB-IMN GABA
13421897346297571406642610511139624813,31 OPC-Oligo
13603240890448097314358088654636043320,05 OB-IMN GABA
136051582911946895613953232391809953110,05 OB-IMN GABA
150488776411899082672552279403929628824,05 OB-IMN GABA
153135956632062456225741171451905691893,05 OB-IMN GABA
154238662855573601507789703742449390611,05 OB-IMN GABA
165792867618314345709986976527881420536,33 Vascular
166786157197052318246489975518547189193,33 Vascular
171821216825162243162960617177618028301,33 Vascular
177056665750055114555115494350067324765,33 Vascular
177528690604861504852740227216506855363,05 OB-IMN GABA
184329420261195654675056190713656445881,30 Astro-Epen
187242056329098561031744141176757482919,05 OB-IMN GABA
197533899303342933658510309776518959810,05 OB-IMN GABA
197896834818660889598266326569257388129,05 OB-IMN GABA
205386667013106631714808678112887963534,05 OB-IMN GABA
208962004305002423681895673663647823444,05 OB-IMN GABA
210658642431433331318802766596575555882,05 OB-IMN GABA
216346223760461915267999294080919586862,03 OB-CR Glut
218119663612538926497258069126495733390,34 Immune
218744124323301606596326687362744926211,05 OB-IMN GABA
218774291786550031464970736792040666440,33 Vascular
221397125087658075457889982068335168709,05 OB-IMN GABA
222607834378106774790379739383827155055,05 OB-IMN GABA
225554631883472260340279196545793347731,33 Vascular
228757924195159722299168567754525823549,03 OB-CR Glut
229046928413699285939218602261534347511,05 OB-IMN GABA
241977922353409582378131065522334517326,05 OB-IMN GABA
244174221186830964546671733971684880574,33 Vascular
249662395966856972247699826033717064700,05 OB-IMN GABA
252206841179375858910176859533334440782,05 OB-IMN GABA
254234716764757079868795114040584327525,05 OB-IMN GABA
259038454633324789659274471634517722451,05 OB-IMN GABA
262416433508307076246382987723960676554,05 OB-IMN GABA
275650200702892074225088124181490197664,33 Vascular
275911594361731151168626566849249620852,33 Vascular
278160900746833014103408926998161004555,05 OB-IMN GABA
289001835913735426549495866752886663897,33 Vascular
290282965425747630288266386995712273238,05 OB-IMN GABA
303626985092739496087083492618753779256,31 OPC-Oligo
311880341316140330940168952503444652401,05 OB-IMN GABA
312486580983157240529702541895500997377,05 OB-IMN GABA
314776238050788973219658324494150304503,33 Vascular
315769566179157493447447278292281042787,05 OB-IMN GABA
319043630164176664228066471274682876056,33 Vascular
334282517011259190883637036169429976588,05 OB-IMN GABA
41579010600019916805628569706435947049,05 OB-IMN GABA
48303540851708322080299516326176463290,05 OB-IMN GABA
5114697760565660268192642855089546550,34 Immune
55574239657405303097292635211707507107,05 OB-IMN GABA
56369249594895648902198559710523234089,05 OB-IMN GABA
7513401057481701323649091485460038327,05 OB-IMN GABA
75902604977657596248292478049432619580,33 Vascular
80654879193037612987258999143436682282,05 OB-IMN GABA
87836197992373167689258766914851129578,05 OB-IMN GABA
87850981044250150461472068087694524990,05 OB-IMN GABA
101122932270839431058748092625910592734,05 OB-IMN GABA
103938975636080513603170784172470510857,34 Immune
104795922285343951735434760743279548186,05 OB-IMN GABA
106535451698436579790425230724059001708,05 OB-IMN GABA
106586471183450550886482439746822777294,05 OB-IMN GABA
106888446299704869611852251813008957788,05 OB-IMN GABA
108380034411957566019080893090687585042,05 OB-IMN GABA
117339585228450990356038522985748817385,05 OB-IMN GABA
119485486854075941793954916003874549839,05 OB-IMN GABA
121322139916493565278921959792843320379,05 OB-IMN GABA
121731181751532106001634869746970534535,05 OB-IMN GABA
126888647262732713029403431854362213821,05 OB-IMN GABA
129932656476709020639851251349062603199,05 OB-IMN GABA
134833247365616126328010363280072210197,05 OB-IMN GABA
137014414204133343917296379262622991701,05 OB-IMN GABA
151079563095723421020017233704971835852,05 OB-IMN GABA
15277340759411396670720836918087825595,05 OB-IMN GABA
158780587805953338762520010605094330344,33 Vascular
164281435521497802572259549907249183947,05 OB-IMN GABA
165029151757868526789726671854541808035,05 OB-IMN GABA
169392996027803732134560888245608945875,05 OB-IMN GABA
171107847371979881532237165577924120682,33 Vascular
171799647762158013921335604811124474945,05 OB-IMN GABA
178448004948501582462767174280791266759,05 OB-IMN GABA
178528773294572767079767763059453884268,05 OB-IMN GABA
180915037261968958410379041374996932697,05 OB-IMN GABA
192707096488412314711990686372433720742,05 OB-IMN GABA
193880596983364645692821246965674605509,05 OB-IMN GABA
197799695857274993197999706873171571200,05 OB-IMN GABA
199194569581887375827696712820246631348,05 OB-IMN GABA
212007512125231319251087118425435053561,05 OB-IMN GABA
212608751332767858826952847962356264362,05 OB-IMN GABA
215344061736865377226899311936447429730,05 OB-IMN GABA
230036563236630498742002702645440880910,34 Immune
237909471723962230893097510401860171661,05 OB-IMN GABA
238758314095072535755705823416243857964,05 OB-IMN GABA
239649869936374007494414468090832730211,05 OB-IMN GABA
24346009210361278514379900507239085826,05 OB-IMN GABA
248797341186422107404937628404275688335,05 OB-IMN GABA
25347743962073548441838046446526381336,05 OB-IMN GABA
25397654097991187751462422619153647351,05 OB-IMN GABA
254973395871400015849755864756780242425,05 OB-IMN GABA
262805276339314999980700642548270940755,05 OB-IMN GABA
264162500798453307320796942632898847839,05 OB-IMN GABA
269943584225374707842640148412706561133,05 OB-IMN GABA
276159991797825392827503920248381973029,05 OB-IMN GABA
278367151670373720882463864610725528859,05 OB-IMN GABA
282365991993824768730062544011922313554,33 Vascular
28732449326401106585302876925713956927,05 OB-IMN GABA
288963483439977550271377884490900940057,05 OB-IMN GABA
291629215366033342853067533618241918782,05 OB-IMN GABA
301530441057167347540423785283283030795,05 OB-IMN GABA
302065917906739389453880134879305346595,05 OB-IMN GABA
309479687880432858779638132644483909739,33 Vascular
312809389169293074051915788007426120674,05 OB-IMN GABA
318599617819286940725994385162907658233,05 OB-IMN GABA
327592463843352970159921565609684944569,31 OPC-Oligo
333386544476271286044693286769940364792,31 OPC-Oligo
340077656967714223459292300473082136395,05 OB-IMN GABA
4055159985855241451019350139124350655,03 OB-CR Glut
40917985063882859545095777123621901672,05 OB-IMN GABA
41060715315084742222983426838585615137,05 OB-IMN GABA
41169795095533814894195666147343503134,05 OB-IMN GABA
47263585328581409528759611719235615709,05 OB-IMN GABA
49100703952945434951804118931168269454,30 Astro-Epen
53466022800351991469120845308236554371,05 OB-IMN GABA
55174469877401216848165620371823923453,05 OB-IMN GABA
59004934859025615243816846802309169809,05 OB-IMN GABA
62203878476030819647647892398958091291,31 OPC-Oligo
68650557891856903969815344927354166257,05 OB-IMN GABA
69484786586395812761007319333923387756,05 OB-IMN GABA
71101318918900493656589616901705506105,05 OB-IMN GABA
7190791352304539661466393768193410887,05 OB-IMN GABA
79064942676549522839720289337476316564,05 OB-IMN GABA
79194564393104385100572258929192797116,05 OB-IMN GABA
81981488850337377068004673924780420541,05 OB-IMN GABA
93408948475681342569012694560703864552,05 OB-IMN GABA
93527299932588501285619535764964519768,05 OB-IMN GABA
9537483574528931260246052113735492835,03 OB-CR Glut
960818598942104410775174716553538165,05 OB-IMN GABA
100629926472562357601863447607883018388,05 OB-IMN GABA
106313319338754104486594567839699717882,05 OB-IMN GABA
109075185157258808257310773843406643189,05 OB-IMN GABA
113564609307424068293278123682957405530,31 OPC-Oligo
120569664395252914161255778080093158130,05 OB-IMN GABA
124195469736928178437846434862480808463,05 OB-IMN GABA
128073604319338251386002061786933697352,05 OB-IMN GABA
130096778403963768566117038202808326746,05 OB-IMN GABA
136850032215508947161541490361969197968,05 OB-IMN GABA
136905744968018702888437243162310360349,05 OB-IMN GABA
139249757504319176929967539992458646320,05 OB-IMN GABA
142315765062737860134187057035855628275,05 OB-IMN GABA
143279943673480946960718889781923882904,05 OB-IMN GABA
148690003359946521992461450908510827864,05 OB-IMN GABA
149773604273544463254157625378584793244,05 OB-IMN GABA
151190268080700494963226527066776345530,05 OB-IMN GABA
151743498806880799726113662817316114998,05 OB-IMN GABA
154560948625560616927230358622163188953,05 OB-IMN GABA
156359333882747330719452977103218599657,31 OPC-Oligo
157976296329785112677377081028636182720,05 OB-IMN GABA
161945381080367991342655405298810351310,05 OB-IMN GABA
162697384680561283980627895571497399102,05 OB-IMN GABA
166362970716823250816829310976158535276,05 OB-IMN GABA
170895456857096100522233204363080035243,05 OB-IMN GABA
182125497942497503422493760136107844862,05 OB-IMN GABA
188959490113139203595658637364540173029,33 Vascular
18980505215545993808520582126280165278,34 Immune
190913989349408912315065913635685745446,05 OB-IMN GABA
192345127813583351204163095448930326974,05 OB-IMN GABA
194785510297247505664217131108193298104,05 OB-IMN GABA
196640524126454791295652012227688758229,05 OB-IMN GABA
199449971055874955727267987381060980843,05 OB-IMN GABA
201459896422094088963390641860409344647,33 Vascular
209769592221961890747483394403403652999,05 OB-IMN GABA
211975093506732453970230450326213902694,05 OB-IMN GABA
212332221366146671837335780145407758116,05 OB-IMN GABA
214833182608965187263673417662237411602,05 OB-IMN GABA
216550019809724626128669048873963023628,05 OB-IMN GABA
21777989808234794234244235816244015174,05 OB-IMN GABA
226917028679446262866691866217199569157,05 OB-IMN GABA
228547785025591298665662818192252777892,05 OB-IMN GABA
237895544192621228595911181307938889467,05 OB-IMN GABA
242355653581800735583604276206519828290,05 OB-IMN GABA
24658526104541294272850433837723422253,05 OB-IMN GABA
259439794103459865451419185784747622660,05 OB-IMN GABA
260831236515373472443637806740323303156,05 OB-IMN GABA
262654964323250869138073166687039445970,05 OB-IMN GABA
266864764676975597960458536550774105488,31 OPC-Oligo
269202221795946781969754961290997047260,05 OB-IMN GABA
274784036504085861834096778438277764317,34 Immune
275358589866108161190067234930280126596,05 OB-IMN GABA
281977608003576956879942291711660582310,05 OB-IMN GABA
285243240466976614352732571121629717364,05 OB-IMN GABA
286876676648969310445182714193911081354,05 OB-IMN GABA
295837333709887625527272197396854436558,05 OB-IMN GABA
30168073249193286566119647095825618772,05 OB-IMN GABA
303837089826161158813079785358328972203,05 OB-IMN GABA
306651823230702534098321874789149224061,05 OB-IMN GABA
312009309099334278801936593693627318983,05 OB-IMN GABA
31559820537679433503731847820565451361,05 OB-IMN GABA
328867013248993715060725064221343620925,05 OB-IMN GABA
329371526244663388836772867558001364160,05 OB-IMN GABA
333054888825631387831932153173487527172,05 OB-IMN GABA
336885843185475990462771864929760125406,05 OB-IMN GABA
39916345201146303003385018556167005614,05 OB-IMN GABA
42344983349426418376894209644380418986,05 OB-IMN GABA
42885169645773290682571310565392563186,05 OB-IMN GABA
43106781872300486608027187715792735924,05 OB-IMN GABA
4441311273965295354456373435156930776,31 OPC-Oligo
45349168061475244673936725244024481371,31 OPC-Oligo
46261066142545930075410626953700224476,05 OB-IMN GABA
49086014079601499552865776857919155681,33 Vascular
55120336967253796621301799725622293580,05 OB-IMN GABA
55853851225651772320800753834599292894,05 OB-IMN GABA
58535333191284520949200554578705414255,05 OB-IMN GABA
60100012115300066681272265180228397002,05 OB-IMN GABA
617784403529547811284143355683689350,05 OB-IMN GABA
6188344377955463622037506169838577596,05 OB-IMN GABA
66830376348834465450369694628537585900,30 Astro-Epen
68956956798022933909346124420925758682,05 OB-IMN GABA
70040970791660312510554614258743167504,05 OB-IMN GABA
70640592114831982720487997206859655880,05 OB-IMN GABA
73990391806948619060702682529128968555,05 OB-IMN GABA
74941100638012486550653884226642154905,05 OB-IMN GABA
77299100325332288190877744103236462407,05 OB-IMN GABA
8060921646097973497835231137472853487,33 Vascular
83668644878884348956157065267421724664,31 OPC-Oligo
90693126347741875948224791552238900976,05 OB-IMN GABA
91125291978312786120492521229394821272,05 OB-IMN GABA
93652498739229230447467685422483584586,05 OB-IMN GABA
94138785363031335861745174941399697899,05 OB-IMN GABA
97484614364349506184200865365615416340,05 OB-IMN GABA
101349936080462626963872842102870065710,05 OB-IMN GABA
108317153905254851042072648042156949006,05 OB-IMN GABA
108888962880383182687529425054182656239,05 OB-IMN GABA
110180993858843172111064318991314967282,05 OB-IMN GABA
110923180846664559896921907937639108980,05 OB-IMN GABA
115959285051084547352872590958528659583,05 OB-IMN GABA
123667868300828242472089815455407528323,05 OB-IMN GABA
126477402022037196922866868678561607957,05 OB-IMN GABA
140319975209216424398310911515606666222,05 OB-IMN GABA
159960666923029382897227650548546313511,05 OB-IMN GABA
164315395965891318870560169706153855897,05 OB-IMN GABA
167759202811436046432517877523043686747,05 OB-IMN GABA
167981352435517379609678665532438221711,05 OB-IMN GABA
170468227230638515095931298849853942489,33 Vascular
171493831683568799291323868099433670972,05 OB-IMN GABA
171874480667741953440527401678703127027,05 OB-IMN GABA
175671233865537241390749546335801033852,05 OB-IMN GABA
182927148460754169520813777262707547371,05 OB-IMN GABA
183067668354108875702501620843562048287,05 OB-IMN GABA
183496837036370788848445572756100180449,05 OB-IMN GABA
184606789806822276069597094553090643891,31 OPC-Oligo
186176974210903358920117180792879257794,05 OB-IMN GABA
20218444814885143217676422603306456040,05 OB-IMN GABA
205452617809944852245795382882051329706,05 OB-IMN GABA
207169836310426750160607215294429027126,05 OB-IMN GABA
207644919491922156451740628775877785949,30 Astro-Epen
209375163692625318712582100676555710830,05 OB-IMN GABA
20968938326265895487860759614157782390,05 OB-IMN GABA
213848917652103901748862842418347500637,05 OB-IMN GABA
216913865179689353317220501790211884052,05 OB-IMN GABA
220711544042160969902204569815046102616,05 OB-IMN GABA
221107294985654036583223910836201159161,05 OB-IMN GABA
222086844506903275851163819686460955425,05 OB-IMN GABA
223141309715299468147439474320770016727,05 OB-IMN GABA
225070088208583787787999617234638969252,05 OB-IMN GABA
227114534460959641521787111403012590607,05 OB-IMN GABA
229999957756583536361520856435550987961,05 OB-IMN GABA
233036502730492731307028282846472525381,05 OB-IMN GABA
233236542606088101587602023278508363872,05 OB-IMN GABA
23604964569278471347878640137499980525,05 OB-IMN GABA
236893542585639826057867286493325336421,05 OB-IMN GABA
238483177032202373272740002510491223673,05 OB-IMN GABA
241474195377880047447973005552194094744,05 OB-IMN GABA
243331725625675243791185849091914435978,05 OB-IMN GABA
248697852229064942758467223768020280041,33 Vascular
24919170523667058426971814597595567099,05 OB-IMN GABA
25025834187031561536168542875426830048,05 OB-IMN GABA
251650477854163711278791576164956874502,05 OB-IMN GABA
254747867192241002960159433946332754258,05 OB-IMN GABA
257827798299687894396765201539199354510,05 OB-IMN GABA
258841571810728929965337400634898868464,05 OB-IMN GABA
260569113356811045856198820711363314223,05 OB-IMN GABA
261201696722350784521122005237357361290,05 OB-IMN GABA
261258178081202769529084178374060614888,33 Vascular
262658501542407856145979604867590572277,05 OB-IMN GABA
262739139463073194155333365344805551038,05 OB-IMN GABA
262806640454416178963718700806232446857,05 OB-IMN GABA
266768190918460593036839181659892321478,05 OB-IMN GABA
268082539769260472865137274355942043244,33 Vascular
27174984413284077121117198461178042187,05 OB-IMN GABA
274961777813493779775878460273909130632,31 OPC-Oligo
276346836817803485081131777562033864942,05 OB-IMN GABA
28463410493151436844206858404652866777,05 OB-IMN GABA
289523344814694315866464298693737982331,05 OB-IMN GABA
293824571430211597420140624109907901538,05 OB-IMN GABA
293961517746585473856175940074788637259,05 OB-IMN GABA
294021552994522071775465708577918786010,05 OB-IMN GABA
295054379845829912488757688792994925368,05 OB-IMN GABA
297788322077983034502954545658399349892,05 OB-IMN GABA
300053798181239593472209617861713905269,05 OB-IMN GABA
302846042967184582409013511212605444299,05 OB-IMN GABA
305413585536736591620423220467049286628,05 OB-IMN GABA
314657177926145801245061486344418724441,05 OB-IMN GABA
316615066864577804717768992237564019757,31 OPC-Oligo
31734670417739620330343331289547025983,05 OB-IMN GABA
317690874295281967114053613918406177660,05 OB-IMN GABA
317984055755655533993509961332208345429,05 OB-IMN GABA
319941355890613986968459820965657980651,05 OB-IMN GABA
322795997515339651503392479042202938158,05 OB-IMN GABA
34011453600619460190143251735215677711,05 OB-IMN GABA
39508945764177039484522018746426807685,33 Vascular
40290303556941473721976096844194689714,05 OB-IMN GABA
4129773240826853861623924640665102574,05 OB-IMN GABA
44272986197743590541698924410475068778,05 OB-IMN GABA
4461478493927738509032368063655414854,05 OB-IMN GABA
45131073162555670383925130742363569664,05 OB-IMN GABA
46468714354520883630472004758007560417,05 OB-IMN GABA
51654482836696310696135843742456645168,05 OB-IMN GABA
51815013895969024067415384657429442695,05 OB-IMN GABA
53757503878840790107642843102007892525,31 OPC-Oligo
55304968782320876782483690975197720477,33 Vascular
5594006671231830837813287248780558016,05 OB-IMN GABA
56532567692372576700104892872273135607,05 OB-IMN GABA
57189538607722929574745960450399433438,05 OB-IMN GABA
59706284018506563794318243147116769121,05 OB-IMN GABA
68235287625010570457393659548051268011,05 OB-IMN GABA
69113391982579067177694549804817899125,05 OB-IMN GABA
69882682887475851900323349193457770450,05 OB-IMN GABA
72736861078252379949110518335032919052,05 OB-IMN GABA
78024047814165648340082466005187957827,05 OB-IMN GABA
83113306968724391188931618997113098752,05 OB-IMN GABA
83870738778694244999195278011792781995,05 OB-IMN GABA
86373150630256197941358718809221631950,05 OB-IMN GABA
87244465470231190757937723090478070971,05 OB-IMN GABA
87563867607456707743629483298106979101,05 OB-IMN GABA
91343759365398024032683064692397200582,05 OB-IMN GABA
94916780364104628063706352313578338642,05 OB-IMN GABA
10066518656109658293771856080941026881,05 OB-IMN GABA
102409580155894631837253653528640135496,05 OB-IMN GABA
10582194781180397254546615175514224463,05 OB-IMN GABA
108887942941135106454973349623310488102,34 Immune
121777267792810742900222030030781098944,05 OB-IMN GABA
124617572076557983666377223344249802557,05 OB-IMN GABA
131938503764542576636875086137192701127,05 OB-IMN GABA
134934515282570203653228180868195910961,05 OB-IMN GABA
136698438489489513240114206566238214298,05 OB-IMN GABA
140851878984358148369163827322033417579,33 Vascular
14490412075406178803385509845148963565,30 Astro-Epen
147949830678185565826271257273050095354,33 Vascular
150456227447515178859455196831726572008,05 OB-IMN GABA
152337670939838626005513252942349913957,05 OB-IMN GABA
153003000417812456873747641187339987124,05 OB-IMN GABA
153252363320983472978139906870384129627,05 OB-IMN GABA
